Grobgitter
Parametrisierung PARXC, PARYC, TMAXC
    3312    1721   0    3    1         NEL NVT NMT NVE NBCT
DCORVG
0.412514 0.538507
0.171792 0.719687
0.53932 0.335655
0.150277 0.834377
0.02669 0.469277
0.0496262 0.25981
0.217651 0.286758
0.150939 0.468488
0.301858 0.605182
0.0953764 0.559529
0.806839 0.296525
0.870433 0.797268
0.40705 0.0890269
0.596259 0.445659
0.624866 0.28693
0.952654 0.269933
0.680259 0.135576
0.755534 0.936045
0.507664 0.57913
0.153809 0.940918
0.2921 0.354052
0.141913 0.232911
0.318731 0.473782
0.499913 0.701895
0.464351 0.418675
0.302135 0.432031
0.774999 0.393188
0.871788 0.5425
0.331297 0.974026
0.0843753 0.286526
0.0848362 0.454538
0.183715 0.49869
0.229273 0.577912
0.325123 0.12285
0.571427 0.731547
0.599752 0.609418
0.8125 0
0.720873 0.765884
0.593397 0.90777
1.8125 0
0.0444705 0.632877
0.375392 0.767911
0.135195 0.613131
0.200805 0.44155
0.366052 0.361395
3.81594 0
0.381907 0.607001
0.523872 0.836905
0.511408 0.854899
0.309375 0
0.841632 0.44815
0.0449175 0.155178
0.0496237 0.39984
0.0626504 0.527933
0.599583 0.155011
0.739098 0.202275
0.321462 0.199999
0.869099 0.932245
3.18781 0
0.422842 0.181456
0.277102 0.552955
0.490321 0.121237
0.796955 0.56547
0.462255 0.904963
0.0239712 0.355462
0.158901 0.297912
0.102794 0.498457
0.1875 0
0.743209 0.658051
0.842718 0.707856
0.687861 0.0467046
0.67433 0.752102
0.940272 0.673804
0.104551 0.652805
0.216781 0.858998
0.361401 0.695053
0.243312 0.829143
0.218694 0.530059
0.0299786 0.297827
0.459857 0.494134
0.946875 0.359375
0.553239 0.956952
0.0278356 0.596029
0.11146 0.0673076
0.692199 0.630064
0.0373524 0.78511
0.107707 0.881258
0.0410719 0.206353
0.137832 0.373215
0.584615 0.781987
0.677944 0.277125
0.66205 0.361956
0.868286 0.0672704
0.709183 0.867664
0.928799 0.874914
0.0675354 0.910386
0.309431 0.304661
0.948961 0.420115
0.306668 0.902678
0.237134 0.651775
0.182198 0.637675
0.424523 0.110772
0.0921916 0.611756
3.90625 0
2.9375 0
0.459044 0.346488
0.355028 0.845961
0.0650851 0.380347
0.140576 0.52796
0.382222 0.409561
0.227777 0.0734311
0.807074 0.870931
0.559375 0
0.953821 0.476916
0.320774 0.674746
0.576443 0.949654
0.399833 0.712548
0.4375 0
3.34375 0
0.0625 0
0.546277 0.282773
0.616314 0.736539
0.0224207 0.521571
0.224768 0.363644
0.952459 0.729506
2.1875 0
0.0994358 0.184245
2.5625 0
0.9375 0
1.9375 0
1.22562 0
0.135147 0.850067
0.960753 0.0369091
0.96076 0.963055
0.020849 0.955698
0.347281 0.258654
0.32488 0.557797
0.454367 0.314963
0.80839 0.476165
0.324621 0.723024
0.0824385 0.360469
0.162181 0.363488
0.19622 0.537759
0.3875 0.4375
0.138513 0.103684
0.727464 0.696975
0.593325 0.0949404
0.667924 0.84141
0.962286 0.527226
0.23073 0.699344
0.269101 0.475367
0.414112 0.736353
0.264662 0.975931
0.482264 0.0274153
0.735002 0.125149
0.974838 0.27594
0.717196 0.965109
0.0259149 0.693957
0.0659778 0.0898361
0.235899 0.111652
0.417984 0.510436
0.168123 0.686137
0.54284 0.309379
0.691404 0.73288
0.182446 0.828506
0.0585994 0.46023
0.218595 0.338605
0.127311 0.48334
0.282389 0.577965
0.0704552 0.576533
0.828216 0.365071
0.911985 0.76497
0.534902 0.763355
0.544666 0.492823
0.615066 0.31259
0.429194 0.23401
0.882858 0.279351
0.785815 0.962159
0.841493 0.835938
0.11051 0.969685
0.278473 0.315454
0.171608 0.223876
0.355863 0.469502
0.545225 0.718091
0.488173 0.421619
0.260062 0.426265
0.767693 0.440825
0.898068 0.590347
0.308313 0.930269
0.0918593 0.839225
0.105903 0.265625
0.0919949 0.477571
0.16244 0.513139
0.230259 0.604077
0.333385 0.177259
0.660976 0.575948
0.779387 0.0380934
0.675153 0.779928
0.565465 0.867902
0.960563 0.784767
0.0624204 0.64795
0.371573 0.742499
0.158035 0.62645
0.230176 0.434508
0.821372 0.819996
0.948128 0.216345
0.372737 0.631481
0.518911 0.812386
0.59887 0.218336
0.299853 0.0465102
0.182985 0.151546
0.0238532 0.170306
0.0629793 0.418627
0.040111 0.538032
0.641823 0.147063
0.80676 0.160557
0.958133 0.15841
0.589142 0.934304
3.15937 0
0.247234 0.21971
0.382106 0.203132
0.366175 0.582903
0.263724 0.518801
0.510097 0.166448
0.53112 0.380739
0.753981 0.597242
0.688905 0.506613
0.484036 0.766031
0.427899 0.854298
0.0526694 0.354765
0.168016 0.270297
0.119247 0.325318
0.19981 0.300528
0.158277 0.570005
0.0846771 0.518433
0.381618 0.533053
0.3254 0.434167
0.141484 0.025968
0.758846 0.219544
0.864906 0.748183
0.65826 0.0768052
0.596974 0.809515
0.641913 0.72563
0.955945 0.646556
0.0995918 0.712745
0.385009 0.692378
0.282888 0.850864
0.238791 0.510055
0.204362 0.485233
0.0610502 0.307622
0.20057 0.951364
0.278678 0.729902
0.530207 0.0912981
0.541831 0.16985
0.97395 0.400417
0.768479 0.263836
0.56603 0.925314
3.40316 0
0.431342 0.630106
0.0818452 0.136161
0.422665 0.409237
0.624486 0.663462
0.473299 0.710743
0.0630246 0.766295
3.5625 0
0.116809 0.388505
0.0591408 0.215164
0.154996 0.413275
0.175159 0.452985
0.616894 0.765964
0.481098 0.952707
0.651035 0.281337
0.77542 0.841449
0.66678 0.0261001
0.901652 0.0975664
0.670228 0.519622
0.794571 0.718165
0.8783 0.66762
0.900005 0.905885
0.383623 0.0764245
0.391218 0.361979
0.858499 0.492394
0.975976 0.459754
0.350737 0.8931
0.450211 0.0813232
0.0873969 0.6357
0.118373 0.543245
0.019615 0.112174
0.683042 0.217796
0.843941 0.0316152
0.778908 0.737086
0.964153 0.844064
0.403176 0.284694
0.432839 0.35713
0.831927 0.551402
0.335084 0.825841
3.65907 0
0.123514 0.35132
0.447936 0.451009
0.20846 0.0383314
0.739537 0.814017
0.542039 0.0283844
0.0717073 0.704596
0.544985 0.542666
0.279954 0.668457
0.0186733 0.427143
0.596866 0.416602
0.267144 0.951893
2.68438 0
0.467673 0.124626
0.923096 0.311609
0.970197 0.244122
0.650596 0.911727
0.0209146 0.643829
0.0498996 0.0280797
0.48489 0.599164
0.132373 0.64464
0.586704 0.280347
0.165496 0.770617
0.240172 0.787386
0.0460952 0.510608
0.264632 0.27417
0.265689 0.365635
0.329226 0.650557
0.228889 0.553352
0.0938419 0.586399
0.762712 0.364678
0.36145 0.298875
0.51374 0.257678
0.833168 0.0981157
0.840821 0.965065
0.0245184 0.819226
0.126242 0.892672
0.127114 0.214022
0.488547 0.350341
0.381026 0.835809
0.410325 0.954821
0.159863 0.322607
0.380062 0.10166
0.485653 0.565445
0.964318 0.905265
0.0275781 0.725807
0.672532 0.436792
0.180188 0.419221
0.202984 0.364922
0.021617 0.141594
0.700807 0.601959
0.631671 0.185624
0.921591 0.385333
0.132056 0.453996
0.697371 0.66106
0.205682 0.592983
0.114194 0.598974
0.311601 0.370885
0.358756 0.401535
0.726538 0.0251137
0.948034 0.701671
3.71875 0
0.528403 0.977549
3.46875 0
0.924667 0.439122
3.96563 0
0.964305 0.0939841
3.09063 0
0.326744 0.598428
0.784137 0.544898
0.333637 0.766625
0.158849 0.542063
0.182384 0.0976559
0.132588 0.158469
0.733871 0.719379
0.596225 0.0261534
1.59066 0
0.243052 0.483158
0.3993 0.781345
2.77813 0
0.97425 0.338578
2.34375 0
3.28441 0
0.282043 0.143216
0.580513 0.342494
0.0405977 0.420902
0.0303182 0.276319
0.16807 0.483502
0.254884 0.634403
0.0770978 0.546314
0.887645 0.843385
0.49932 0.74896
0.707674 0.17147
0.785672 0.91017
0.0570317 0.87031
2.84375 0
0.311051 0.517753
0.873386 0.422074
0.910813 0.510552
0.0978535 0.763434
0.20053 0.512718
0.254167 0.5625
0.572006 0.756215
0.522718 0.510303
0.22045 0.464392
0.551082 0.23331
0.340687 0
3.22219 0
0.502597 0.83311
0.0318363 0.328585
0.122429 0.513547
0.342948 0.678559
2.40625 0
0.40625 0
1.72188 0
0.615533 0.242705
1.03125 0
2.03125 0
3.03125 0
0.325174 0.242188
0.47602 0.298677
0.697699 0.539529
0.32847 0.74662
0.372149 0.453914
0.136623 0.131374
0.596946 0.0682108
0.637657 0.843252
1.53125 0
0.918428 0.195823
0.512697 0.0298936
0.745871 0.101591
1.28778 0
2.28437 0
0.0468787 0.709106
0.0422076 0.100995
0.253966 0.130706
0.1817 0.66192
0.520543 0.321463
0.170005 0.851023
0.0383132 0.449292
0.199921 0.323461
0.746663 0.415946
0.793889 0.364721
0.886819 0.756655
0.517188 0.460938
0.602906 0.294675
0.41668 0.258381
0.911565 0.264043
0.721879 0.148294
0.741993 0.975892
0.864689 0.839974
0.156643 0.966955
0.300556 0.330359
0.165357 0.245225
0.333325 0.459368
0.572874 0.706851
0.468562 0.440181
0.281876 0.44845
0.769897 0.418185
0.844692 0.593274
0.310719 0.954695
0.657902 0.339434
0.112623 0.295782
0.305459 0.155374
0.638214 0.619483
0.78125 0
0.696882 0.76057
0.567593 0.896156
1.78125 0
0.0669271 0.674002
0.339017 0.364619
0.347574 0.632146
0.529756 0.787951
0.57408 0.227685
0.254556 0.0582039
0.895106 0.24852
0.156507 0.152027
0.619172 0.140755
0.772379 0.179607
0.962631 0.124657
0.861509 0.908005
0.0206998 0.850272
0.197611 0.216098
0.406607 0.217245
0.263255 0.539222
0.601407 0.360179
0.513506 0.365606
0.773438 0.57531
0.721017 0.534381
0.460296 0.758262
0.420409 0.908393
0.195443 0.275391
0.837367 0.773109
0.315148 0.411024
0.153094 0
0.764481 0.675119
0.87042 0.710535
0.640573 0.042277
0.669015 0.724882
1.65625 0
0.368516 0.673872
0.269587 0.82655
0.321895 0.698085
0.337367 0.303714
0.207974 0.976882
0.276583 0.708017
0.550963 0.0758188
0.529835 0.190333
0.947585 0.390601
0.746402 0.243216
0.53837 0.932636
0.0241616 0.616978
0.122658 0.0468595
0.0595265 0.139286
0.283144 0.803049
0.498612 0.725861
0.501952 0.648138
0.0800103 0.793245
3.53125 0
0.106662 0.410594
0.0750084 0.333697
0.0554864 0.237424
0.163649 0.390363
0.815909 0.347137
0.668481 0.300229
0.645297 0.379629
0.677371 0.0668938
0.898053 0.0672447
0.731744 0.872025
0.824 0.73103
0.45068 0.0284653
0.928266 0.906088
0.0510593 0.892922
0.402645 0.391092
0.884749 0.50064
0.951013 0.448836
0.35247 0.919097
0.254911 0.614091
0.479494 0.0939733
0.6881 0.253482
0.633991 0.263092
0.894038 0.130264
0.81866 0.664232
0.867924 0.967268
0.964478 0.874749
0.0623804 0.955785
0.376021 0.280745
0.274127 0.251007
0.311522 0.538094
0.398269 0.520333
0.412994 0.367221
0.368125 0.258286
0.832325 0.484392
0.808102 0.546384
0.331298 0.850396
0.226011 0.809198
0.402988 0.421412
0.447196 0.472561
0.137299 0.0745373
0.197673 0.0751868
0.721934 0.671574
0.772533 0.764293
0.550057 0.671656
0.571968 0.0300223
0.69687 0.839178
0.936467 0.620756
0.937717 0.521484
0.146713 0.707081
0.25021 0.454988
0.296702 0.474267
0.108171 0.738331
0.425562 0.709028
0.523284 0.740718
0.28402 0.919109
2.65625 0
0.448942 0.105178
0.403682 0.0553014
0.665425 0.156967
0.79178 0.0806217
0.950393 0.325621
0.856701 0.302305
0.650945 0.953947
0.720839 0.939401
0.0404545 0.663354
0.0782411 0.0269158
0.0895833 0.078125
0.210514 0.100894
0.318524 0.0233357
0.441222 0.655238
0.140689 0.676601
0.235116 0.0917719
0.565381 0.295256
0.625436 0.339404
0.623898 0.708888
0.74195 0.62762
0.179565 0.749205
0.254669 0.74301
0.049322 0.480317
0.214214 0.904157
0.244429 0.351428
0.085249 0.429508
0.305146 0.660743
0.0517491 0.604445
0.786209 0.314567
0.721956 0.279882
0.805329 0.689839
0.936998 0.7742
0.557007 0.773156
0.499039 0.790492
0.52361 0.668203
0.487112 0.145619
0.712872 0.0479135
0.819551 0.120931
0.696807 0.19786
0.811905 0.89787
0.813237 0.963299
0.11364 0.937014
0.12692 0.188297
0.209602 0.153893
0.474598 0.372671
0.408575 0.835788
0.0938111 0.246465
0.401133 0.117565
0.353395 0.192992
0.90625 0
0.621794 0.907279
1.90625 0
0.0157802 0.793035
0.357726 0.824219
0.371595 0.716283
0.218888 0.38686
0.0294604 0.225751
0.454322 0.562461
0.572999 0.170465
0.643601 0.201914
0.851798 0.377589
0.109176 0.440011
0.785864 0.604858
0.642581 0.478704
0.181904 0.609906
0.365164 0.426767
0.698709 0.02339
0.925986 0.721684
0.192134 0.923633
0.55297 0.98209
0.0674602 0.161697
0.0289141 0.0521973
0.61586 0.202995
0.963959 0.0646261
0.933573 0.96334
0.361525 0.540318
0.339201 0.580671
0.729217 0.483033
0.280479 0.775428
0.181987 0.582252
0.424104 0.459898
0.362146 0.493568
0.164378 0.122141
0.637556 0.0187329
0.673307 0.111328
0.650105 0.797779
0.480224 0.683199
0.456186 0.731692
0.247958 0.957021
1.35028 0
0.69503 0.972427
0.0215077 0.0833529
0.796057 0.801683
0.557882 0.352502
0.117289 0.838416
0.180081 0.29201
0.283282 0.29236
0.327332 0.620964
0.116043 0.571577
0.841967 0.216302
0.512138 0.768199
0.509828 0.408741
0.609083 0.26899
0.888247 0.312267
0.779615 0.935897
0.147703 0.888087
0.286316 0.375127
0.147594 0.256047
0.314094 0.4942
0.443682 0.426731
0.488827 0.665781
0.125906 0.253521
0.882526 0.567309
0.371327 0.960693
0.0720093 0.474151
0.332496 0.0835259
0.84375 0
0.73837 0.743507
0.591277 0.856033
0.962804 0.814018
0.0172637 0.669834
0.307004 0.851942
0.379477 0.789936
0.342328 0.803083
0.380995 0.335595
0.353467 0.60692
0.396061 0.667289
0.565501 0.841185
0.448468 0.806666
0.897394 0.430312
0.722645 0.435557
0.62312 0.165632
0.977371 0.213376
0.400692 0.167906
0.469213 0.204017
0.493468 0.0595211
0.454902 0.97257
0.21875 0
0.778167 0.695698
0.753272 0.0334455
0.655766 0.744869
0.971627 0.677884
0.706915 0.574405
0.344813 0.707842
0.491587 0.498372
0.888176 0.618934
0.598782 0.956493
0.504771 0.967584
0.0350361 0.563009
0.0448426 0.582726
0.628338 0.539051
0.676876 0.679596
0.0588564 0.789033
0.0179745 0.766362
0.132222 0.42619
0.619889 0.789598
0.708469 0.345488
0.669251 0.891723
0.925784 0.845645
0.256999 0.299542
0.329861 0.28125
1.41278 0
0.330472 0.90044
0.256756 0.890234
0.749644 0.286545
0.0421797 0.97461
0.809419 0.622855
0.47012 0.397763
0.351052 0.869992
0.0927644 0.385259
0.354536 0.381018
0.478829 0.628093
0.769692 0.889729
1.47188 0
0.468218 0.0465269
0.974848 0.710105
0.0795715 0.200695
2.59375 0
0.933246 0.036683
0.963853 0.93494
0.64374 0.239927
0.96875 0
1.96875 0
0.479572 0.325516
0.428979 0.301731
0.794301 0.457242
0.303343 0.738797
0.158375 0.0929468
0.613603 0.0895738
0.97812 0.488138
0.222432 0.204354
0.468438 0
0.77728 0.134909
0.974893 0.307201
0.0639507 0.0576021
0.522304 0.296727
0.561926 0.324576
0.167361 0.802399
0.897876 0.806463
0.639954 0.30213
0.467847 0.252061
2.21875 0
0.831817 0.876802
2.90625 0
0.27128 0.340296
0.150611 0.20559
0.704557 0.372424
0.230714 0.629055
0.35177 0.139916
0.726386 0.600075
0.805825 0.0376949
0.701973 0.788134
0.976967 0.739068
0.35314 0.755961
3.78472 0
0.278094 0
0.29905 0.109582
0.74159 0.521822
1.15625 0
0.223106 0.177489
0.437588 0.832193
0.267894 0.179952
0.389316 0.583011
0.286637 0.529332
0.426328 0.15407
0.566092 0.540095
0.136695 0.584677
0.34107 0.416239
0.166499 0.0405386
0.973661 0.369718
0.974726 0.430436
0.09375 0
3.59375 0
0.135425 0.400443
0.928694 0.0937088
0.857315 0.0909342
0.91887 0.696007
0.898048 0.93408
0.896103 0.878796
0.0234513 0.898368
0.847285 0.535091
0.870262 0.447946
0.870979 0.0319477
2.09375 0
1.84375 0
0.528125 0
0.034375 0
0.566486 0.261244
2.15625 0
0.192938 0.390817
0.922113 0.411426
0.715313 0
0.0150426 0.262527
2.46528 0
0.928004 0.466715
1.09375 0
0.590625 0
0.979117 0.0193817
0.978831 0.980252
0.347911 0.238751
0.789149 0.485768
0.118123 0.11472
0.652314 0.821894
0.981336 0.516272
0.760233 0.116166
0.147208 0.0513834
0.0637656 0.116553
0.257864 0.105656
0.929985 0.164087
0.89106 0.781421
0.519952 0.487684
0.444825 0.259854
0.92988 0.28171
0.754062 0.137596
0.769201 0.980153
0.792778 0.824583
0.137101 0.978526
0.494307 0.45005
0.797255 0.413609
0.853809 0.565293
0.0731319 0.854717
0.311994 0.176465
0.676647 0.603161
0.767225 0.0166931
0.585939 0.881695
0.98006 0.767593
0.281369 0.0694601
0.173402 0.173151
0.75041 0.178563
0.941333 0.137038
0.845146 0.925535
0.221542 0.233765
0.402601 0.192944
0.512949 0.388135
0.258445 0.028097
0.725384 0.507852
0.397526 0.888841
0.770009 0.648761
0.879854 0.732854
0.661023 0.0520755
0.259542 0.845849
0.72558 0.556331
0.150436 0.787428
0.555463 0.199073
0.74074 0.264919
0.541033 0.905104
0.10869 0.0246735
0.611647 0.635343
0.527571 0.692623
0.453387 0.238655
0.0135417 0.484375
0.0551795 0.331004
0.514769 0.917589
0.676602 0.382295
0.913658 0.0803115
0.745836 0.893093
0.818707 0.706479
0.867398 0.642748
0.913427 0.92106
0.378155 0.384325
0.878341 0.475002
0.328206 0.920406
0.67236 0.236151
0.874795 0.108529
0.82872 0.0449697
0.888437 0.979486
0.982278 0.85934
0.0625868 0.976562
0.3809 0.30689
0.2702 0.204582
0.299065 0.555758
0.579914 0.667029
0.839707 0.508945
0.562281 0.648441
0.214508 0.833115
0.187283 0.0508463
0.742089 0.680265
0.753611 0.789698
0.6836 0.866022
0.747182 0.49944
0.956062 0.547246
0.297481 0.687731
0.358758 0.979765
0.419471 0.0260426
0.645567 0.168431
0.766157 0.090071
0.968222 0.189279
0.680385 0.919648
0.611746 0.556389
0.290236 0.0235108
0.469173 0.657491
0.11852 0.670045
0.228584 0.766548
0.220274 0.261698
0.795726 0.338114
0.699219 0.296897
0.941495 0.801377
0.596865 0.389054
0.422338 0.669001
0.50234 0.236017
0.806771 0.101562
0.671013 0.199884
0.824283 0.91805
0.827087 0.983054
0.140161 0.919186
0.344822 0.0338677
0.195262 0.125753
0.43017 0.559202
0.542327 0.430654
0.444536 0.924069
0.546416 0.629814
0.353147 0.166011
0.888661 0.0205098
0.611961 0.880612
0.442708 0.894531
0.982245 0.890406
0.426009 0.608821
0.353745 0.652602
0.579944 0.199946
0.8575 0.35391
0.786224 0.629851
0.718789 0.644967
0.641776 0.51178
0.287631 0.416687
0.175889 0.948023
0.78036 0.203624
0.945874 0.0799263
0.907884 0.958678
0.297275 0.241369
0.364378 0.211433
0.472382 0.273308
0.792623 0.517151
0.769014 0.467247
0.301472 0.786341
0.405817 0.447139
0.377661 0.480971
0.813328 0.321907
0.680368 0.090356
0.641316 0.888663
0.271052 0.687923
0.192356 0.731533
0.0156743 0.451393
0.437664 0.749016
0.50867 0.10708
0.721131 0.0729642
0.831559 0.146308
0.668166 0.975526
0.0225592 0.022684
0.263145 0.154208
0.176174 0.197667
0.331633 0.510406
0.230964 0.745826
0.152917 0.740219
0.516529 0.344314
0.152001 0.863873
0.288075 0.268581
0.277413 0.601778
0.573566 0.589828
0.819936 0.254791
0.877405 0.864921
0.858211 0.401811
0.646132 0.449291
0.870504 0.254224
0.905269 0.291365
0.68883 0.157261
0.658248 0.12957
0.738476 0.951143
0.762031 0.914359
0.748539 0.474819
0.402505 0.932844
0.309747 0.452945
0.469619 0.543231
0.745415 0.449619
0.840756 0.169577
0.871175 0.592338
0.890472 0.525753
0.334347 0.942982
0.305773 0.979193
0.303399 0.133396
0.457714 0.947069
0.605455 0.537249
0.826089 0.0181175
0.771182 0.239852
0.609069 0.835072
0.634688 0.932352
0.944281 0.830106
0.354025 0.782259
0.409995 0.341999
0.393826 0.643976
0.540619 0.855075
0.46877 0.785651
0.54474 0.452418
0.559194 0.123526
0.126013 0.867505
0.82296 0.461169
0.109135 0.138196
0.71747 0.200002
0.981661 0.109344
0.879333 0.891737
0.854926 0.948373
0.398978 0.143893
0.444667 0.194842
0.492555 0.213087
0.507799 0.0823151
0.763356 0.550952
0.815531 0.59937
0.796834 0.774923
0.482592 0.978572
0.206335 0.0177022
0.753301 0.699265
0.86012 0.687825
0.65625 0
0.92712 0.587813
0.29351 0.875611
0.900757 0.382889
0.579747 0.974965
0.0190388 0.577985
0.603305 0.659326
0.700888 0.2717
0.684598 0.324652
0.601608 0.333367
0.733175 0.362287
0.84035 0.0706204
0.883901 0.0486521
0.721236 0.895755
0.7111 0.814304
0.906977 0.860464
0.946332 0.890052
0.0889568 0.92108
0.353337 0.28025
0.222027 0.675545
0.419144 0.131349
0.537445 0.587086
0.451875 0.376618
0.23144 0.0466925
0.78169 0.866524
0.590164 0.0454202
0.93223 0.494041
0.265226 0.650617
0.0926785 0.0508251
0.541133 0.258377
0.244187 0.378921
0.93206 0.747683
0.801717 0.945896
0.112443 0.165947
0.422096 0.97679
0.946588 0.0548677
0.946621 0.945048
0.981596 0.0479035
0.949972 0.0175087
0.950052 0.982627
0.981408 0.951756
2.96875 0
0.30708 0.284794
0.979378 0.546014
0.19035 0.706303
0.286538 0.967244
0.512904 0.599037
0.693157 0.115872
0.699596 0.944125
0.223359 0.129173
0.831479 0.236922
0.226921 0.310126
0.830693 0.306522
0.550762 0.79921
0.596509 0.472907
0.642423 0.356146
0.405486 0.238356
0.797588 0.981983
0.82536 0.851316
0.797763 0.747322
0.748267 0.385721
0.906926 0.565853
0.522497 0.557548
0.37812 0.932253
0.538308 0.406547
0.62734 0.595379
0.795383 0.0178975
0.789918 0.0580273
0.879142 0.155173
0.586356 0.830962
0.98138 0.797675
0.390438 0.732244
0.857836 0.274744
0.349923 0.342284
0.544619 0.826179
0.534741 0.650351
0.247363 0.170891
0.0194345 0.549058
0.628893 0.104196
0.796404 0.122489
0.806828 0.20028
0.980447 0.140424
0.106902 0.791886
0.839573 0.900361
0.385812 0.226665
0.529757 0.147532
0.457949 0.152545
0.553029 0.380943
0.732859 0.579276
0.691301 0.477994
0.138487 0.30877
0.167371 0.0186522
0.862007 0.772345
0.636254 0.0846375
0.979426 0.602003
0.315795 0.830822
0.262683 0.91272
0.496302 0.875345
0.233433 0.88063
0.573356 0.0845411
0.794097 0.246482
0.0909852 0.161073
0.643568 0.644352
0.789762 0.222336
0.452273 0.706896
0.10453 0.208295
0.527638 0.955389
0.660975 0.258515
0.615521 0.0396994
0.125927 0.751719
0.921565 0.118204
0.880761 0.0847036
0.758946 0.746032
0.889039 0.691497
0.881519 0.916651
0.0441462 0.918002
0.887589 0.18618
0.427012 0.0701089
0.0689399 0.622166
0.729399 0.224488
0.857489 0.015881
0.92011 0.982153
0.982105 0.828283
0.552913 0.0506877
2.71531 0
0.930723 0.339146
0.409395 0.569996
0.53046 0.612703
0.448221 0.0556396
0.463586 0.179322
0.248481 0.249913
0.774337 0.339795
0.700305 0.398428
0.657817 0.317505
0.499795 0.281876
0.818036 0.0817383
0.846535 0.116368
0.857439 0.984086
0.169046 0.905404
0.500087 0.332031
0.372338 0.885353
